CustomerID,Frequency,Monetary,RECENCY,Cluster
14001.0,39,2043.0800000000002,-46,3
14002.0,47,529.7299999999999,-134,3
14004.0,171,4582.639999999999,-43,1
14005.0,84,2874.72,-10,0
14006.0,30,962.1899999999999,-116,3
14009.0,42,695.6099999999999,-198,2
14012.0,11,328.8,-278,2
14013.0,34,473.02,-110,3
14014.0,39,505.18,-77,3
14015.0,20,917.34,-53,3
14019.0,66,1421.61,-47,3
14020.0,39,642.8000000000001,-17,3
14021.0,22,631.9000000000001,-155,2
14022.0,28,440.0,-225,2
14023.0,31,584.0699999999999,-7,3
14024.0,16,327.70000000000005,-122,3
14027.0,6,104.82000000000002,-61,3
14029.0,15,467.66,-63,3
14030.0,243,2360.0899999999997,-18,0
14034.0,89,651.8199999999999,-22,3
14035.0,66,1428.0200000000002,-29,3
14036.0,38,626.65,-285,2
14037.0,28,147.2,-176,2
14038.0,92,1560.3799999999994,-78,0
14039.0,6,152.2,-33,3
14040.0,235,3614.92,-41,1
14041.0,21,141.41,-266,2
14044.0,209,652.8199999999999,-27,0
14045.0,6,1659.75,-109,3
14046.0,14,154.99,-284,2
14047.0,32,1308.6100000000001,-9,3
14048.0,85,409.93,-305,2
14050.0,54,746.3599999999999,-32,3
14052.0,56,225.36,-20,3
14053.0,4,260.25,-124,3
14054.0,6,92.46,-65,3
14055.0,10,725.6400000000001,-106,3
14057.0,284,6217.959999999999,-24,1
14059.0,8,183.6,-267,2
14060.0,202,6140.42,-5,1
14064.0,80,1353.74,-29,0
14066.0,7,152.55,-267,2
14067.0,52,374.7,-64,3
14068.0,24,265.85,-320,2
14071.0,324,1438.8200000000002,-4,0
14073.0,13,151.04,-32,3
14075.0,43,942.26,-5,3
14076.0,46,122.47,-129,3
14077.0,42,499.4200000000001,-41,3
14078.0,65,1049.37,-102,3
14079.0,12,375.0999999999999,-125,3
14080.0,4,45.599999999999994,-33,3
14081.0,153,934.52,-302,2
14082.0,29,182.24999999999997,-365,2
14083.0,181,1018.4300000000001,-4,0
14087.0,69,194.42,-3,3
14089.0,14,161.0,-57,3
14090.0,1,76.32000000000001,-325,2
14092.0,214,4076.91,-8,1
14093.0,105,442.84999999999997,-12,3
14098.0,21,147.34999999999997,-37,3
14099.0,250,3104.17,-16,1
14100.0,26,194.90000000000003,-138,3
14101.0,35,5976.790000000001,-74,1
14102.0,79,1360.28,-5,0
14104.0,21,216.20999999999998,-154,2
14105.0,74,1266.23,-239,2
14107.0,123,2703.23,-52,0
14108.0,34,597.9100000000001,-31,3
14109.0,9,144.2,-73,3
14110.0,155,5683.1500000000015,-4,1
14111.0,10,692.85,-14,3
14112.0,160,2915.15,-23,0
14113.0,34,1840.4199999999998,-4,3
14114.0,15,386.53,-274,2
14116.0,72,1382.7399999999998,-20,3
14117.0,3,90.0,-144,3
14121.0,159,2780.15,-4,0
14124.0,5,419.58000000000004,-84,3
14125.0,167,2740.4300000000003,-11,0
14126.0,15,706.1300000000001,-8,3
14127.0,44,709.7099999999999,-123,3
14128.0,46,637.5000000000002,-61,3
14130.0,67,483.86,-319,2
14133.0,28,605.6399999999999,-130,3
14139.0,26,415.81999999999994,-46,3
14140.0,66,935.05,-4,3
14141.0,40,915.1300000000001,-3,3
14142.0,22,311.81,-373,2
14143.0,7,115.8,-134,3
14145.0,11,3742.2,-47,0
14146.0,210,4191.0,-9,1
14147.0,5,483.4,-78,3
14148.0,3,157.2,-234,2
14149.0,28,446.62000000000006,-221,2
14150.0,26,658.64,-36,3
14152.0,49,621.29,-75,3
14154.0,52,1345.62,-239,2
14155.0,6,118.75,-266,2
14157.0,48,432.88,-20,3
14158.0,41,507.65999999999997,-40,3
14161.0,108,1110.52,-216,2
14162.0,25,289.36,-174,2
14163.0,52,2445.9100000000003,-87,0
14164.0,29,1631.7700000000004,-71,3
14165.0,25,122.54,-276,2
14167.0,52,574.84,-39,3
14171.0,58,363.79,-98,3
14173.0,29,450.8400000000001,-11,3
14174.0,26,134.46,-33,3
14175.0,149,3222.3,-60,0
14176.0,31,576.9,-297,2
14177.0,42,559.4100000000001,-86,3
14178.0,327,1620.9300000000003,-9,1
14179.0,165,719.78,-41,0
14180.0,240,4748.52,-11,1
14184.0,24,452.89,-67,3
14185.0,3,197.65,-331,2
14188.0,65,2054.36,-31,0
14193.0,42,853.3900000000001,-68,3
14195.0,7,1011.9999999999998,-202,2
14196.0,6,335.52,-107,3
14198.0,39,701.4,-18,3
14199.0,2,185.39999999999998,-218,2
14201.0,37,747.4400000000002,-60,3
14205.0,24,466.70000000000005,-17,3
14206.0,20,328.15999999999997,-239,2
14208.0,10,151.73999999999998,-95,3
14209.0,87,2073.4300000000003,-11,0
14210.0,102,1905.8400000000001,-106,0
14211.0,112,2241.1000000000004,-53,0
14212.0,9,1070.48,-90,3
14214.0,67,1004.3800000000001,-31,3
14215.0,108,1789.72,-12,0
14216.0,59,1839.3000000000002,-3,0
14218.0,12,169.48000000000002,-43,3
14219.0,7,89.94,-4,3
14220.0,21,632.3999999999999,-247,2
14221.0,193,3432.8,-42,1
14222.0,41,683.1700000000001,-177,2
14223.0,60,991.1300000000001,-92,3
14224.0,118,1050.1200000000001,-110,0
14226.0,67,2232.19,-29,0
14227.0,175,3350.96,-26,0
14229.0,40,1547.2,-52,3
14231.0,50,925.71,-184,2
14232.0,115,2048.07,-43,0
14233.0,35,1462.7200000000003,-49,3
14234.0,159,775.4600000000003,-22,0
14235.0,79,3144.86,-75,0
14236.0,15,490.86,-81,3
14237.0,9,161.00000000000003,-373,2
14238.0,8,146.85,-326,2
14239.0,112,2380.8500000000004,-43,0
14240.0,42,890.3400000000001,-30,3
14241.0,10,213.70000000000005,-184,2
14242.0,16,280.55,-235,2
14243.0,141,2588.7699999999995,-9,0
14245.0,108,1693.4499999999998,-220,2
14246.0,75,1474.0600000000002,-111,3
14247.0,20,136.76999999999998,-278,2
14248.0,8,302.58,-318,2
14250.0,111,1904.05,-7,0
14256.0,53,969.06,-260,2
14257.0,106,3099.7200000000003,-64,0
14259.0,5,120.0,-142,3
14261.0,52,1163.45,-51,3
14262.0,143,2618.2299999999996,-8,0
14264.0,17,333.97,-155,2
14267.0,55,1516.24,-163,2
14270.0,29,492.65,-332,2
14271.0,10,112.32,-226,2
14272.0,33,437.96000000000004,-74,3
14273.0,29,559.97,-51,3
14276.0,64,1119.7400000000002,-99,3
14280.0,8,134.04,-197,2
14282.0,156,3729.34,-3,0
14284.0,32,595.25,-31,3
14285.0,27,1910.0100000000002,-21,3
14286.0,280,4628.75,-24,1
14287.0,9,176.63,-8,3
14288.0,16,426.6,-213,2
14289.0,47,911.26,-9,3
14290.0,101,2314.6499999999996,-11,0
14292.0,100,4871.929999999999,-8,1
14293.0,61,1046.56,-3,3
14295.0,5,166.2,-40,3
14297.0,62,1305.3299999999997,-18,3
14299.0,143,3965.62,-8,0
14300.0,3,43.2,-19,3
14301.0,13,640.1400000000001,-117,3
14304.0,17,383.45000000000005,-223,2
14305.0,105,1858.9600000000003,-71,0
14306.0,33,2093.3199999999997,-51,3
14307.0,180,2995.72,-89,0
14309.0,117,2352.53,-8,0
14311.0,20,310.26,-243,2
14312.0,87,1611.59,-47,0
14314.0,8,120.0,-107,3
14315.0,101,2481.13,-45,0
14317.0,24,508.58,-65,3
14320.0,31,477.78999999999996,-207,2
14321.0,123,1530.7500000000002,-11,0
14323.0,36,605.0600000000001,-115,3
14326.0,8,183.85000000000002,-242,2
14327.0,12,311.65000000000003,-163,2
14329.0,259,5014.839999999999,-17,1
14331.0,28,462.65999999999997,-124,3
14332.0,26,866.3100000000001,-23,3
14333.0,15,415.2,-68,3
14334.0,162,2552.2100000000005,-17,0
14336.0,90,1614.91,-17,0
14338.0,31,588.2199999999999,-161,2
14339.0,14,309.52,-243,2
14340.0,6,134.7,-219,2
14341.0,129,2182.28,-45,0
14342.0,21,668.5600000000002,-21,3
14344.0,71,889.9300000000002,-127,3
14345.0,6,108.97999999999999,-39,3
14346.0,60,1021.58,-121,3
14348.0,18,409.57,-260,2
14349.0,31,133.5,-10,3
14350.0,18,282.92999999999995,-274,2
14351.0,1,51.0,-165,2
14352.0,47,1078.9600000000003,-157,3
14353.0,6,90.6,-215,2
14354.0,9,163.62,-6,3
14355.0,11,174.4,-366,2
14356.0,33,701.23,-80,3
14357.0,41,225.76999999999998,-43,3
14359.0,55,912.1800000000001,-19,3
14360.0,118,2128.2300000000005,-32,0
14362.0,41,161.2,-22,3
14364.0,69,3717.35,-109,0
14368.0,8,155.0,-320,2
14371.0,4,100.5,-295,2
14373.0,4,76.55,-358,2
14375.0,75,257.68,-185,2
14377.0,11,617.05,-191,2
14379.0,46,348.1,-44,3
14381.0,56,202.68,-52,3
14382.0,131,626.07,-26,0
14383.0,59,1247.69,-38,3
14385.0,14,202.10999999999999,-9,3
14386.0,7,142.4,-297,2
14387.0,140,1770.5600000000002,-33,0
14388.0,186,3212.84,-10,0
14389.0,45,1043.46,-65,3
14390.0,286,4652.82,-10,1
14393.0,5,67.94999999999999,-218,2
14396.0,73,487.99000000000007,-65,3
14397.0,87,2612.96,-3,0
14400.0,25,574.6999999999999,-149,3
14401.0,182,4051.4799999999996,-4,1
14403.0,20,1475.8100000000002,-130,3
14404.0,103,1474.32,-34,0
14406.0,8,156.75,-119,3
14407.0,73,2157.73,-107,0
14408.0,107,2606.53,-11,0
14409.0,54,2059.4500000000003,-71,0
14410.0,193,1105.0700000000002,-92,0
14411.0,14,1063.0,-311,2
14412.0,43,770.0300000000001,-43,3
14413.0,23,122.7,-362,2
14414.0,97,1496.98,-92,0
14416.0,14,490.2200000000001,-22,3
14418.0,124,1937.25,-4,0
14419.0,206,1058.06,-11,0
14420.0,29,387.52,-99,3
14421.0,27,813.1100000000001,-57,3
14423.0,3,265.2,-218,2
14424.0,1,322.08,-18,3
14426.0,224,4481.67,-24,1
14427.0,17,363.34000000000003,-50,3
14428.0,144,1244.83,-7,0
14431.0,17,470.36,-303,2
14432.0,382,2255.51,-10,1
14434.0,12,1372.8,-22,3
14436.0,9,89.06,-99,3
14437.0,5,63.0,-366,2
14438.0,9,131.9,-306,2
14440.0,55,2357.6800000000003,-8,0
14443.0,93,1420.2,-54,0
14447.0,70,1163.2300000000002,-19,3
14448.0,20,375.35,-9,3
14449.0,258,907.1,-19,0
14450.0,40,483.24999999999994,-181,2
14451.0,109,662.59,-60,3
14452.0,62,264.44,-11,3
14453.0,22,119.93,-190,2
14457.0,4,113.64,-311,2
14459.0,37,1837.92,-155,3
14460.0,16,434.34000000000003,-110,3
14461.0,180,2103.0599999999995,-148,0
14462.0,240,2004.02,-66,0
14463.0,6,529.62,-98,3
14465.0,130,1058.62,-247,2
14466.0,72,2272.4,-29,0
14467.0,90,598.76,-18,3
14470.0,43,461.19000000000005,-12,3
14472.0,281,1936.84,-104,0
14473.0,7,234.34,-74,3
14474.0,29,547.6600000000001,-46,3
14475.0,42,925.8499999999999,-72,3
14476.0,19,215.7,-257,2
14477.0,10,1309.6000000000001,-20,3
14479.0,18,316.24999999999994,-254,2
14480.0,13,279.05,-11,3
14481.0,30,636.51,-165,2
14482.0,144,2068.15,-18,0
14483.0,9,137.1,-282,2
14484.0,14,321.92,-50,3
14485.0,47,165.75,-39,3
14487.0,144,1196.33,-27,0
14488.0,46,1064.2800000000002,-68,3
14489.0,30,463.38,-207,2
14491.0,17,340.93,-175,2
14493.0,120,2383.2400000000002,-7,0
14494.0,7,139.56,-26,3
14495.0,6,123.79999999999998,-51,3
14496.0,19,538.8100000000001,-312,2
14497.0,29,475.37,-309,2
14498.0,193,1957.3200000000002,-43,0
14499.0,194,815.3199999999999,-26,0
14500.0,7,356.85,-88,3
14501.0,10,251.21,-184,2
14503.0,164,3543.26,-3,0
14504.0,107,673.26,-47,3
14506.0,316,2012.17,-17,1
14507.0,96,1383.18,-24,0
14508.0,57,276.42,-22,3
14511.0,68,1314.8100000000002,-11,3
14512.0,23,275.28,-188,2
14513.0,12,455.59000000000003,-101,3
14514.0,73,1055.35,-61,3
14515.0,101,2102.0899999999997,-18,0
14517.0,18,330.45000000000005,-33,3
14518.0,16,174.37,-64,3
14522.0,17,974.54,-24,3
14523.0,12,241.09,-108,3
14524.0,203,1867.6800000000003,-32,0
14525.0,291,4332.2,-20,1
14528.0,18,364.21999999999997,-37,3
14529.0,229,620.04,-60,0
14530.0,216,2925.9100000000003,-26,0
14532.0,64,932.8500000000001,-236,2
14533.0,62,1949.7200000000003,-25,0
14535.0,330,2864.19,-60,1
14536.0,19,171.8,-260,2
14537.0,10,355.56000000000006,-58,3
14538.0,19,388.24999999999994,-65,3
14539.0,32,537.48,-16,3
14540.0,76,996.26,-10,3
14541.0,111,1461.6500000000003,-59,0
14542.0,5,103.25000000000001,-186,2
14543.0,72,3630.3300000000004,-29,0
14544.0,114,2024.45,-24,0
14546.0,399,2578.09,-5,1
14547.0,366,4007.54,-4,1
14548.0,4,652.8,-151,3
14549.0,56,289.24,-311,2
14550.0,48,765.62,-11,3
14551.0,10,186.23000000000002,-18,3
14552.0,58,165.07,-151,3
14553.0,113,859.2700000000001,-19,0
14554.0,216,2381.04,-10,0
14555.0,21,324.14,-57,3
14557.0,16,788.38,-85,3
14560.0,74,2237.7699999999995,-7,0
14561.0,69,1080.76,-76,3
14562.0,423,5074.77,-4,1
14565.0,127,3099.1200000000003,-96,0
14567.0,33,1530.3600000000001,-57,3
14570.0,29,218.06,-281,2
14572.0,270,2832.84,-3,1
14573.0,235,1653.42,-180,0
14576.0,1,35.400000000000006,-372,2
14577.0,123,859.7100000000002,-13,0
14578.0,24,168.63,-3,3
14581.0,17,138.6,-17,3
14582.0,6,114.11,-41,3
14583.0,330,1052.55,-6,0
14584.0,100,1042.2600000000002,-169,2
14585.0,29,157.05,-50,3
14586.0,19,237.36,-277,2
14587.0,383,1601.1399999999999,-19,1
14589.0,3,39.75,-372,2
14591.0,197,1447.14,-15,0
14592.0,164,570.4599999999999,-35,0
14593.0,152,617.99,-22,0
14594.0,53,379.8299999999999,-7,3
14595.0,102,1740.6000000000001,-20,0
14597.0,55,883.1500000000001,-11,3
14598.0,50,221.97,-44,3
14600.0,25,393.33,-306,2
14601.0,7,213.96000000000004,-11,3
14603.0,2,660.0,-275,2
14608.0,20,1785.1499999999999,-4,3
14609.0,4,601.5600000000001,-72,3
14616.0,3,406.08000000000004,-243,2
14618.0,16,553.44,-9,3
14619.0,20,394.43999999999994,-246,2
14620.0,26,412.78000000000003,-206,2
14622.0,21,320.58,-185,2
14623.0,134,889.2499999999999,-32,0
14624.0,13,225.84999999999997,-57,3
14625.0,53,899.63,-196,2
14626.0,122,2791.27,-24,0
14628.0,24,671.9599999999999,-91,3
14629.0,152,959.01,-4,0
14631.0,41,1006.98,-51,3
14632.0,8,114.56,-263,2
14633.0,20,344.9000000000001,-266,2
14636.0,28,609.8500000000001,-36,3
14638.0,16,443.6,-51,3
14639.0,172,2984.49,-52,0
14640.0,106,2125.08,-24,0
14641.0,7,110.46,-22,3
14642.0,2,96.12,-59,3
14643.0,31,693.81,-170,2
14644.0,26,830.76,-68,3
14645.0,30,597.0899999999999,-157,2
14647.0,30,243.21999999999997,-201,2
14649.0,199,1417.29,-5,0
14651.0,102,654.5999999999999,-67,3
14652.0,29,114.18,-77,3
14655.0,49,1932.23,-8,0
14656.0,80,291.05,-169,2
14657.0,126,848.22,-18,0
14658.0,29,247.14999999999998,-5,3
14659.0,253,2529.93,-9,0
14660.0,30,285.73999999999995,-87,3
14661.0,4,107.95,-27,3
14662.0,168,771.1700000000001,-29,0
14664.0,99,637.8900000000001,-20,3
14665.0,90,1835.6999999999998,-61,0
14666.0,14,195.25,-24,3
14669.0,170,1269.9900000000002,-242,2
14670.0,132,411.53000000000003,-280,2
14672.0,61,765.55,-235,2
14673.0,74,1736.4,-3,0
14675.0,102,604.7500000000001,-16,3
14676.0,42,2548.2400000000002,-31,0
14681.0,7,498.95,-71,3
14682.0,2,52.0,-188,2
14684.0,421,1236.2799999999997,-26,1
14687.0,15,628.3799999999999,-107,3
14688.0,327,5630.870000000001,-8,1
14689.0,13,112.80000000000001,-209,2
14690.0,50,371.7,-44,3
14691.0,71,2114.33,-31,0
14692.0,68,591.5500000000001,-137,3
14693.0,8,172.9,-264,2
14696.0,130,2078.95,-4,0
14697.0,22,188.60999999999996,-218,2
14699.0,8,109.13000000000001,-214,2
14700.0,115,2235.2999999999997,-32,0
14701.0,335,2549.37,-11,1
14703.0,22,318.16999999999996,-15,3
14704.0,415,1546.9099999999999,-11,1
14705.0,1,179.0,-199,2
14708.0,28,1126.37,-3,3
14709.0,196,4921.040000000001,-15,1
14710.0,139,606.13,-14,0
14711.0,357,2868.7999999999997,-10,1
14712.0,25,917.07,-29,3
14713.0,339,2666.36,-9,1
14714.0,10,160.19,-24,3
14715.0,71,867.3800000000001,-25,3
14716.0,55,329.67999999999995,-43,3
14720.0,37,663.8100000000002,-6,3
14722.0,29,187.92,-147,3
14723.0,278,1158.3,-10,0
14725.0,52,718.08,-25,3
14727.0,10,268.58,-274,2
14729.0,71,313.49000000000007,-374,2
14731.0,45,380.02000000000004,-47,3
14732.0,147,2702.49,-8,0
14733.0,202,9585.91,-16,1
14735.0,194,6065.6900000000005,-4,1
14737.0,17,1164.55,-4,3
14738.0,54,1314.45,-43,3
14739.0,60,3902.2799999999997,-4,0
14740.0,89,1448.2099999999998,-197,2
14741.0,59,1400.3400000000001,-12,3
14744.0,26,1099.98,-16,3
14745.0,69,1220.2600000000002,-113,3
14747.0,18,328.19999999999993,-249,2
14748.0,89,1415.75,-29,0
14752.0,5,389.63999999999993,-44,3
14753.0,30,563.1499999999999,-87,3
14754.0,41,638.05,-45,3
14755.0,235,5010.280000000001,-10,1
14756.0,38,738.9599999999998,-15,3
14757.0,19,420.50000000000006,-75,3
14758.0,71,1484.06,-145,3
14759.0,102,1625.97,-5,0
14760.0,5,89.2,-297,2
14761.0,11,255.89999999999998,-59,3
14762.0,21,300.52,-264,2
14764.0,6,278.3,-47,3
14765.0,39,254.11,-29,3
14766.0,135,2473.37,-8,0
14768.0,5,192.60000000000002,-17,3
14770.0,52,876.42,-232,2
14772.0,9,139.26,-112,3
14775.0,60,1011.8999999999999,-58,3
14776.0,117,2538.2999999999997,-51,0
14778.0,35,730.8599999999999,-127,3
14779.0,41,386.15,-281,2
14780.0,27,447.68,-55,3
14782.0,6,200.10000000000002,-320,2
14784.0,15,289.99,-26,3
14785.0,3,77.4,-10,3
14788.0,30,679.4399999999998,-7,3
14789.0,6,197.64000000000001,-29,3
14790.0,46,745.0600000000001,-17,3
14792.0,2,6.2,-64,3
14793.0,14,228.99,-21,3
14794.0,80,1319.91,-3,0
14795.0,6,131.45,-166,2
14798.0,12,173.74,-53,3
14799.0,13,157.70000000000002,-51,3
14800.0,385,4339.74,-48,1
14801.0,59,193.13999999999996,-61,3
14803.0,44,845.55,-162,2
14804.0,12,353.27,-9,3
14805.0,47,554.6500000000001,-15,3
14806.0,11,193.39,-75,3
14808.0,235,2741.17,-40,0
14810.0,255,2087.88,-41,0
14813.0,30,155.42999999999998,-370,2
14815.0,53,778.5,-37,3
14816.0,4,271.85,-197,2
14817.0,63,1110.3400000000001,-200,2
14818.0,48,657.8,-74,3
14819.0,13,272.07,-64,3
14820.0,29,507.28999999999996,-21,3
14821.0,2,48.800000000000004,-367,2
14823.0,70,321.42999999999995,-180,2
14824.0,29,1127.7100000000003,-10,3
14825.0,121,2226.9100000000003,-4,0
14828.0,17,2139.76,-197,2
14829.0,42,697.55,-29,3
14830.0,40,197.13,-53,3
14834.0,67,1720.3,-18,0
14836.0,6,102.44999999999999,-10,3
14837.0,108,1649.5000000000002,-90,0
14840.0,4,62.85,-268,2
14841.0,138,3295.7599999999998,-53,0
14842.0,145,2824.6899999999996,-44,0
14844.0,130,3189.8100000000004,-64,0
14847.0,13,309.4,-149,3
14849.0,388,7930.54,-22,1
14850.0,21,325.75,-312,2
14851.0,28,511.3499999999999,-23,3
14852.0,143,2836.69,-58,0
14853.0,9,475.79999999999995,-24,3
14854.0,127,2759.8300000000004,-78,0
14855.0,20,645.65,-119,3
14856.0,66,1311.38,-36,3
14857.0,60,1173.12,-60,3
14859.0,58,1353.74,-13,3
14860.0,11,170.32,-19,3
14861.0,6,125.79000000000002,-52,3
14862.0,48,841.2,-26,3
14863.0,11,266.76,-29,3
14865.0,4,52.2,-7,3
14867.0,36,710.28,-186,2
14868.0,144,2953.59,-3,0
14869.0,71,725.7,-9,3
14870.0,13,327.24999999999994,-262,2
14871.0,98,522.38,-3,3
14873.0,28,519.6800000000001,-210,2
14875.0,47,1465.3199999999997,-108,3
14878.0,124,1485.5400000000002,-13,0
14880.0,47,706.1900000000002,-77,3
14881.0,17,255.4,-20,3
14882.0,11,589.7,-27,3
14883.0,53,761.5899999999999,-19,3
14885.0,15,765.3199999999999,-132,3
14886.0,18,364.79999999999995,-253,2
14887.0,6,1862.0,-79,3
14888.0,20,369.2,-207,2
14889.0,10,135.9,-336,2
14890.0,7,125.65,-254,2
14891.0,33,554.38,-148,3
14893.0,73,1237.8500000000001,-10,3
14894.0,23,655.7499999999999,-85,3
14896.0,43,468.77000000000004,-205,2
14897.0,55,1366.38,-8,3
14898.0,116,1303.52,-23,0
14901.0,96,1421.29,-11,0
14902.0,20,332.66,-26,3
14903.0,355,2810.63,-21,1
14905.0,17,616.15,-158,2
14907.0,165,3501.1000000000004,-3,0
14908.0,9,277.79999999999995,-74,3
14910.0,30,434.35,-3,3
14913.0,87,1227.43,-36,0
14915.0,12,307.48,-91,3
14916.0,77,1268.98,-71,3
14918.0,45,1610.1499999999996,-116,3
14920.0,57,977.77,-213,2
14921.0,78,1316.0700000000002,-30,3
14923.0,44,749.1,-51,3
14924.0,10,310.05,-246,2
14929.0,11,223.88,-32,3
14944.0,170,5900.25,-30,1
14946.0,3,100.9,-14,3
14947.0,14,290.82000000000005,-72,3
14948.0,63,1101.97,-23,3
14950.0,19,371.2,-19,3
14951.0,20,311.69000000000005,-79,3
14952.0,138,8099.489999999999,-60,1
14953.0,55,289.82000000000005,-25,3
14954.0,85,336.16999999999996,-12,3
14957.0,12,58.49,-253,2
14958.0,42,499.68,-147,3
14959.0,59,695.4199999999998,-64,3
14960.0,27,221.26999999999998,-8,3
14961.0,312,7044.68,-11,1
14962.0,5,126.70000000000002,-271,2
14963.0,198,1487.8,-10,0
14964.0,13,206.21,-247,2
14965.0,83,599.0,-96,3
14966.0,38,191.32,-15,3
14967.0,6,463.8,-50,3
14968.0,37,147.59000000000003,-30,3
14970.0,34,1592.06,-68,3
14971.0,160,1116.5700000000002,-35,0
14972.0,18,114.77,-128,3
14973.0,32,1314.4499999999998,-107,3
14974.0,21,114.39,-37,3
14975.0,11,279.94,-57,3
14976.0,72,790.86,-57,3
14978.0,216,1931.42,-72,0
14981.0,8,102.12,-246,2
14984.0,41,213.27,-19,3
14985.0,87,296.75,-198,2
14987.0,4,326.4,-16,3
14988.0,40,334.53999999999996,-212,2
14995.0,61,233.23000000000002,-39,3
14997.0,26,546.2,-46,3
14998.0,75,429.87,-170,2
15000.0,77,490.52000000000004,-48,3
15002.0,115,1641.7599999999998,-116,0
15004.0,158,1246.3200000000002,-147,0
15006.0,144,502.09000000000003,-51,0
15007.0,12,156.91000000000003,-159,2
15009.0,182,1261.78,-12,0
15010.0,20,308.94,-36,3
15012.0,128,423.04,-54,0
15014.0,35,260.17,-43,3
15016.0,20,170.04,-173,2
15017.0,20,125.58000000000001,-34,3
15018.0,31,496.21,-39,3
15019.0,70,265.99999999999994,-267,2
15021.0,472,1914.8200000000002,-9,1
15022.0,135,905.0400000000001,-12,0
15024.0,155,1661.33,-10,0
15025.0,72,377.01,-33,3
15026.0,61,469.0,-80,3
15027.0,35,1066.15,-31,3
15028.0,48,627.1300000000001,-8,3
15030.0,7,518.28,-72,3
15031.0,111,668.1400000000001,-4,0
15032.0,52,4959.1,-256,0
15034.0,394,4308.610000000001,-16,1
15035.0,27,252.73000000000002,-90,3
15036.0,127,465.5499999999999,-72,0
15038.0,130,705.49,-59,0
15041.0,67,180.35000000000002,-170,2
15042.0,5,135.93,-199,2
15043.0,3,537.0,-31,3
15044.0,453,7700.23,-19,1
15045.0,12,735.6600000000001,-152,3
15046.0,206,5213.7699999999995,-9,1
15047.0,22,343.61999999999995,-270,2
15048.0,97,384.05,-65,3
15049.0,3,121.17000000000002,-274,2
15050.0,78,1782.09,-25,0
15051.0,143,1391.6100000000001,-23,0
15052.0,30,215.78,-319,2
15053.0,71,697.7900000000001,-5,3
15054.0,114,302.1,-12,3
15057.0,25,1489.5,-275,2
15058.0,276,2124.9900000000002,-25,0
15059.0,237,1337.7199999999998,-41,0
15060.0,121,303.09000000000003,-8,3
15062.0,57,987.86,-71,3
15063.0,5,370.79999999999995,-213,2
15065.0,155,3158.13,-38,0
15066.0,42,893.59,-53,3
15067.0,82,1744.76,-78,0
15068.0,104,553.36,-46,3
15069.0,70,1109.5300000000002,-179,2
15070.0,1,106.2,-373,2
15071.0,26,982.07,-94,3
15073.0,54,1043.4099999999999,-10,3
15074.0,42,748.87,-105,3
15075.0,27,773.03,-78,3
15076.0,49,880.8499999999999,-173,2
15079.0,47,895.61,-213,2
15081.0,33,504.79999999999995,-22,3
15083.0,5,88.19999999999999,-257,2
15087.0,15,306.94,-282,2
15088.0,57,1160.0699999999997,-21,3
15089.0,145,2420.84,-10,0
15090.0,23,381.32,-308,2
15091.0,30,480.71,-68,3
15092.0,26,457.80999999999995,-215,2
15093.0,108,4597.0199999999995,-18,1
15095.0,47,1370.6,-104,3
15096.0,11,219.39,-43,3
15097.0,25,248.07999999999998,-4,3
15099.0,23,410.48,-84,3
15100.0,3,876.0,-334,2
15101.0,8,317.53,-9,3
15103.0,35,703.3599999999999,-31,3
15104.0,69,1027.44,-197,2
15105.0,101,2298.9300000000003,-18,0
15106.0,100,1422.52,-18,0
15107.0,16,319.5,-311,2
15109.0,28,484.9500000000001,-246,2
15110.0,35,996.1,-24,3
15111.0,84,1567.4799999999998,-29,0
15113.0,100,3609.3299999999995,-10,0
15114.0,197,2760.5599999999995,-30,0
15115.0,21,340.11,-18,3
15116.0,45,1352.75,-18,3
15117.0,79,1551.7800000000002,-15,0
15118.0,1,244.8,-134,3
15119.0,14,266.4,-246,2
15120.0,21,358.8199999999999,-134,3
15121.0,28,457.72,-50,3
15122.0,82,1633.7799999999997,-114,0
15123.0,106,2199.3100000000004,-7,0
15124.0,15,184.19000000000003,-23,3
15127.0,16,406.53000000000003,-66,3
15128.0,102,1471.0,-60,0
15129.0,84,3447.4,-50,0
15130.0,22,330.11000000000007,-170,2
15132.0,52,977.93,-18,3
15133.0,29,982.4199999999998,-128,3
15134.0,73,1387.99,-15,3
15135.0,9,139.04999999999998,-239,2
15136.0,68,1286.7000000000003,-3,3
15139.0,13,178.96,-240,2
15140.0,80,2354.25,-52,0
15142.0,26,498.74000000000007,-46,3
15143.0,14,259.45,-226,2
15144.0,217,6580.4400000000005,-8,1
15145.0,67,1194.7300000000002,-4,3
15146.0,91,1327.16,-165,2
15147.0,28,623.5,-240,2
15148.0,20,301.29,-11,3
15149.0,23,520.8,-134,3
15150.0,343,5314.469999999999,-17,1
15152.0,271,4745.6900000000005,-10,1
15153.0,22,329.25,-31,3
15154.0,85,296.42,-75,3
15157.0,125,1936.0700000000004,-4,0
15158.0,7,401.4000000000001,-45,3
15160.0,4,158.16000000000003,-357,2
15163.0,29,304.4699999999999,-18,3
15164.0,103,843.0499999999998,-69,3
15165.0,27,487.75,-373,2
15167.0,41,163.00000000000003,-321,2
15168.0,5,106.56,-26,3
15171.0,5,1289.5,-331,2
15172.0,110,1624.05,-9,0
15174.0,11,135.75,-323,2
